RestaurantID,RestaurantName,CountryCode,City,Address,Locality,LocalityVerbose,Cuisines,Currency,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Votes,Average_Cost_for_two,Rating
17293890,The National,216,Athens,232 W. Hancock Ave.| Athens| GA 30601,Athens,Athens| Athens,International| Southern,Dollar($),No,No,No,No,3,465,40,4.1
17293915,The Royal Peasant,216,Athens,1675 S. Lumpkin St.| Athens| GA 30606,Athens,Athens| Athens,Bar Food,Dollar($),No,No,No,No,1,546,10,4.4
17293422,Transmetropolitan,216,Athens,145 E Clayton St| Athens| GA 30601,Athens,Athens| Athens,Italian| Pizza| Sandwich,Dollar($),No,No,No,No,1,1098,10,4.4
17293873,Trappeze Pub,216,Athens,269 N Hull St| Athens| GA 30601,Athens,Athens| Athens,Burger| Bar Food,Dollar($),No,No,No,No,2,579,25,4.2
17294014,Viva! Argentine Cuisine,216,Athens,247 Prince Ave| Athens| GA 30601,Athens,Athens| Athens,Desserts| Latin American| Argentine,Dollar($),No,No,No,No,1,374,10,4.1
17294556,Miyabi Kyoto Japanese Steak House,216,Augusta,1315 Augusta West Pkwy| Augusta| GA 30909,Augusta,Augusta| Augusta,Chinese| Steak,Dollar($),No,No,No,No,3,717,40,4.6
17294607,Rae's Coastal Cafe,216,Augusta,3208 W Wimbledon Dr| Augusta| GA 30909,Augusta,Augusta| Augusta,American| Caribbean| Seafood,Dollar($),No,No,No,No,3,548,40,4.9
17294279,The Bee's Knees,216,Augusta,211 10th Street| Augusta| GA 30901,Augusta,Augusta| Augusta,International| Tapas| Vegetarian,Dollar($),No,No,No,No,2,631,25,4.5
17294300,Boll Weevil Cafe,216,Augusta,10 9th St| Augusta| GA 30901,Augusta,Augusta| Augusta,Desserts| Sandwich| Southern,Dollar($),No,No,No,No,1,372,10,3.9
17295215,Farmhaus Burger,216,Augusta,1204 Broad St| Augusta| GA 30901,Augusta,Augusta| Augusta,American| Burger,Dollar($),No,No,No,No,2,201,25,3.9
17295028,Manuel's Bread Cafe,216,Augusta,505 Railroad Ave| North Augusta| GA 29841,Augusta,Augusta| Augusta,Breakfast| French,Dollar($),No,No,No,No,3,332,40,3.8
17294642,Sconyers Bar B Que,216,Augusta,2250 Sconyers Way| Augusta| GA 30906,Augusta,Augusta| Augusta,BBQ,Dollar($),No,No,No,No,2,304,25,3.5
17295109,Frog Hollow Tavern,216,Augusta,1282 broad street| Augusta| GA 30901,Augusta,Augusta| Augusta,American,Dollar($),No,No,No,No,3,368,40,4.3
17294441,Giuseppe's Pizza & Italian Specialities,216,Augusta,3690 Wheeler Rd| Augusta| GA 30909,Augusta,Augusta| Augusta,Desserts| Italian| Pizza,Dollar($),No,No,No,No,2,430,25,4.1
17294552,Mellow Mushroom,216,Augusta,1167 Broad St| Augusta| GA 30901,Augusta,Augusta| Augusta,Italian| Pizza| Sandwich,Dollar($),No,No,No,No,2,433,25,4.4
17294565,Nacho Mamas Burritos,216,Augusta,976 Broad St| Augusta| GA 30901,Augusta,Augusta| Augusta,Mexican,Dollar($),No,No,No,No,1,380,10,4
17294623,Rhinehart's Oyster Bar,216,Augusta,3051 Washington Rd| Augusta| GA 30907,Augusta,Augusta| Augusta,Bar Food| Sandwich| Seafood,Dollar($),No,No,No,No,2,456,25,4
17294712,Takosushi,216,Augusta,437 Highland Ave| Augusta| GA 30909,Augusta,Augusta| Augusta,Mexican| Southwestern| Sushi,Dollar($),No,No,No,No,3,647,40,4.2
17295033,The Chop House,216,Augusta,Augusta Mall| Augusta| GA 30909,Augusta,Augusta| Augusta,Steak,Dollar($),No,No,No,No,3,360,40,4
17295069,The Taj of India,216,Augusta,502 Furys Ferry Rd| Augusta| GA 30907,Augusta,Augusta| Augusta,Indian,Dollar($),No,No,No,No,2,227,25,4
17294261,Augsburg Haus,216,Augusta,4460 Washington Road| Evans| GA 30809,Evans,Evans| Augusta,German,Dollar($),No,No,No,No,2,290,25,3.9
17295115,Pho Bac,216,Augusta,4300 Towne Centre| Evans| GA 30809,Evans,Evans| Augusta,Vietnamese,Dollar($),No,No,No,No,1,270,10,4.1
17294836,Rhinehart's Oyster Bar,216,Augusta,303 North Bel Air Rd| Evans| GA 30809,Evans,Evans| Augusta,Burger| Seafood,Dollar($),No,No,No,No,2,326,25,4
17294850,Thai Kitchen,216,Augusta,4357 Washington Road| Evans| GA 30809,Evans,Evans| Augusta,Thai,Dollar($),No,No,No,No,3,317,35,4.3
17294883,El Kiosco Mexican Restaurant,216,Augusta,5174 Wrightsboro Rd| Grovetown| GA 30813,Grovetown,Grovetown| Augusta,Mexican,Dollar($),No,No,No,No,1,300,10,4.2
16608864,Taste of Balingup,14,Balingup,63 South Western Hwy| Balingup| WA,Balingup,Balingup| Balingup,Modern Australian,Dollar($),No,No,No,No,2,21,20,3.2
16604911,Bridge Road Brewers,14,Beechworth,Old Coach House 50 Ford St| Beechworth| Beechworth| VIC,Beechworth,Beechworth| Beechworth,Pizza| Bar Food,Dollar($),No,No,No,No,2,237,20,4.6
17303465,Bardenay,216,Boise,610 W Grove St| Boise| ID 83702,Boise,Boise| Boise,American| Bar Food,Dollar($),No,No,No,No,2,879,25,4.5
17303642,Flatbread Neapolitan Pizzeria,216,Boise,800 W Main Suite 230| Boise| ID 83702,Boise,Boise| Boise,Italian| Pizza,Dollar($),No,No,No,No,2,615,25,4.6
17303670,Goldy's Breakfast Bistro,216,Boise,108 S Capitol Blvd| Boise| ID 83702,Boise,Boise| Boise,Breakfast| Sandwich,Dollar($),No,No,No,No,2,879,25,4.5
17303545,Chandlers Steakhouse,216,Boise,981 W Grove St| Boise| ID 83702,Boise,Boise| Boise,American| Seafood| Steak,Dollar($),No,No,No,No,4,379,70,3.9
17303655,Bar Gernika Basque Pub & Eatery,216,Boise,202 S Capitol Blvd| Boise| ID 83702,Boise,Boise| Boise,European| Spanish,Dollar($),No,No,No,No,1,303,10,4.3
17304691,Barbacoa Restaurant,216,Boise,276 Bobwhite Ct| Boise| ID 83706,Boise,Boise| Boise,Latin American| Steak,Dollar($),No,No,No,No,4,538,70,4.1
17303478,Big Jud's,216,Boise,1289 Protest Rd| Boise| ID 83706,Boise,Boise| Boise,American| Burger| Sandwich,Dollar($),No,No,No,No,1,334,10,4.2
17303480,Bittercreek Ale House,216,Boise,246 N 8th St| Boise| ID 83702,Boise,Boise| Boise,American| Bar Food,Dollar($),No,No,No,No,2,555,25,4.3
17304733,Boise Fry Company,216,Boise,204 N Capitol Blvd| Boise| ID 83702,Boise,Boise| Boise,American| Burger,Dollar($),No,No,No,No,1,823,10,4.4
17303646,Flying Pie Pizzaria,216,Boise,6508 W Fairview Ave| Boise| ID 83704,Boise,Boise| Boise,Pizza,Dollar($),No,No,No,No,2,550,25,4.1
17304929,Fork,216,Boise,199 N 8th St| Boise| ID 83702,Boise,Boise| Boise,American| Burger,Dollar($),No,No,No,No,2,650,25,4.4
17303684,Guido's Original New York Style Pizza,216,Boise,235 N 5th St| Boise| ID 83702,Boise,Boise| Boise,Pizza,Dollar($),No,No,No,No,1,410,10,4.3
17303772,Los Beto's,216,Boise,5220 W Fairview Ave| Boise| ID 83706,Boise,Boise| Boise,Mexican,Dollar($),No,No,No,No,1,660,10,4.4
17305123,Lucianos Italian Restaurant,216,Boise,11 N Orchard St| Boise| ID 83706,Boise,Boise| Boise,Italian| Seafood| Vegetarian,Dollar($),No,No,No,No,2,360,25,4.4
17303787,Mai Thai Restaurant,216,Boise,750 W Idaho St| Boise| ID 83702,Boise,Boise| Boise,Sushi| Thai,Dollar($),No,No,No,No,3,340,40,4
17303990,Shige Japanese Cuisine,216,Boise,100 N 8th St| Boise| ID 83702,Boise,Boise| Boise,Japanese| Sushi| Teriyaki,Dollar($),No,No,No,No,2,393,25,4.1
17304741,The Egg Factory,216,Boise,8061 W Fairview Ave| Boise| ID 83704,Boise,Boise| Boise,Breakfast,Dollar($),No,No,No,No,1,422,10,4.3
17304726,Tucanos,216,Boise,1388 S Entertainment Ave| Boise| ID 83709,Boise,Boise| Boise,Brazilian,Dollar($),No,No,No,No,3,435,40,4
17304486,Texas Roadhouse,216,Boise,3801 E Fairview Avenue| Meridian| Boise| ID 83642,Meridian,Meridian| Boise,American| BBQ| Steak,Dollar($),No,No,No,No,2,369,25,4
17304533,Brick 29,216,Boise,320 11th Avenue S| Nampa| ID 83651,Nampa,Nampa| Boise,American,Dollar($),No,No,No,No,3,487,40,4.4
17316233,Winifreds,216,Cedar Rapids/Iowa City,3847 1st Ave SE| Cedar Rapids| IA 52402,Cedar Rapids,Cedar Rapids| Cedar Rapids/Iowa City,American| Mediterranean| Seafood,Dollar($),No,No,No,No,3,98,40,3.7
17315883,Biaggi's Ristorante Italiano,216,Cedar Rapids/Iowa City,320 Collins Rd NE| Cedar Rapids| IA 52402,Cedar Rapids,Cedar Rapids| Cedar Rapids/Iowa City,Italian| Pizza,Dollar($),No,No,No,No,3,365,40,4.1
17315995,El Super Burrito,216,Cedar Rapids/Iowa City,3300 Johnson Ave NW| Cedar Rapids| IA 52405,Cedar Rapids,Cedar Rapids| Cedar Rapids/Iowa City,Mexican,Dollar($),No,No,No,No,1,190,10,4.1
17316018,Granite City Food & Brewery,216,Cedar Rapids/Iowa City,4755 1st Ave SE| Cedar Rapids| IA 52402,Cedar Rapids,Cedar Rapids| Cedar Rapids/Iowa City,American| Breakfast| Burger,Dollar($),No,No,No,No,3,429,40,4.1
17316038,Irish Democrat,216,Cedar Rapids/Iowa City,3207 1st Ave SE| Cedar Rapids| IA 52402,Cedar Rapids,Cedar Rapids| Cedar Rapids/Iowa City,American| BBQ| Burger,Dollar($),No,No,No,No,2,430,25,4.4
17316771,Taste of India,216,Cedar Rapids/Iowa City,1060 Old Marion Rd NE| Cedar Rapids| IA 52402,Cedar Rapids,Cedar Rapids| Cedar Rapids/Iowa City,Indian,Dollar($),No,No,No,No,2,186,25,4.2
17316201,Thai Moon Restaurant,216,Cedar Rapids/Iowa City,4362 16th Ave SW| Cedar Rapids| IA 52404,Cedar Rapids,Cedar Rapids| Cedar Rapids/Iowa City,Chinese| Sushi| Thai,Dollar($),No,No,No,No,1,220,10,4.2
17316208,Ting's Red Lantern,216,Cedar Rapids/Iowa City,540 Boyson Rd NE| Cedar Rapids| IA 52402,Cedar Rapids,Cedar Rapids| Cedar Rapids/Iowa City,Chinese,Dollar($),No,No,No,No,1,347,10,4.2
17316389,Monica's,216,Cedar Rapids/Iowa City,303 2nd Street| Coralville| IA 52241,Coralville,Coralville| Cedar Rapids/Iowa City,American| Italian| Pizza,Dollar($),No,No,No,No,2,161,25,3.8
17316278,Exotic India,216,Cedar Rapids/Iowa City,102 2nd Ave| Coralville| IA 52241,Coralville,Coralville| Cedar Rapids/Iowa City,Indian,Dollar($),No,No,No,No,2,160,25,4.1
17316744,Shorts Burger and Shine,216,Cedar Rapids/Iowa City,18 S Clinton St| Iowa City| IA 52240,Iowa City,Iowa City| Cedar Rapids/Iowa City,Burger,Dollar($),No,No,No,No,1,820,10,4.9
17316751,The Hamburg Inn No. 2 Inc.,216,Cedar Rapids/Iowa City,214 N Linn St| Iowa City| IA 52245,Iowa City,Iowa City| Cedar Rapids/Iowa City,American| Breakfast| Burger,Dollar($),No,No,No,No,1,488,10,4.5
17316766,Bluebird Diner,216,Cedar Rapids/Iowa City,330 E Market St| Iowa City| IA 52245,Iowa City,Iowa City| Cedar Rapids/Iowa City,Breakfast| Diner,Dollar($),No,No,No,No,2,253,25,3.6
17316743,Graze,216,Cedar Rapids/Iowa City,115 East College St| Iowa City| IA 52240,Iowa City,Iowa City| Cedar Rapids/Iowa City,American| International| Sushi,Dollar($),No,No,No,No,3,220,40,3.8
17316374,A & A Pagliai's Pizza,216,Cedar Rapids/Iowa City,302 E Bloomington St| Iowa City| IA 52245,Iowa City,Iowa City| Cedar Rapids/Iowa City,Pizza,Dollar($),No,No,No,No,2,485,25,4.3
17316381,Atlas World Grill,216,Cedar Rapids/Iowa City,127 Iowa Ave| Iowa City| IA 52240,Iowa City,Iowa City| Cedar Rapids/Iowa City,International,Dollar($),No,No,No,No,3,428,40,4.3
17316802,BlackStone,216,Cedar Rapids/Iowa City,503 Westbury Dr Ste 1| Iowa City| IA 52245,Iowa City,Iowa City| Cedar Rapids/Iowa City,American| Breakfast,Dollar($),No,No,No,No,2,294,25,4.1
17316416,Devotay,216,Cedar Rapids/Iowa City,117 N Linn St| Iowa City| IA 52245,Iowa City,Iowa City| Cedar Rapids/Iowa City,Mediterranean| Tapas| Vegetarian,Dollar($),No,No,No,No,3,380,40,4
17316449,Jimmy Jack's Rib Shack,216,Cedar Rapids/Iowa City,1940 Lower Muscatine Rd| Iowa City| IA 52240,Iowa City,Iowa City| Cedar Rapids/Iowa City,BBQ,Dollar($),No,No,No,No,2,259,25,4.2
17316603,Zoeys Pizzeria,216,Cedar Rapids/Iowa City,690 10th St| Marion| IA 52302,Marion,Marion| Cedar Rapids/Iowa City,Pizza| Sandwich,Dollar($),No,No,No,No,2,433,25,4.7
16659169,Tokyo Sushi,37,Chatham-Kent,150 Richmond St| Chatham-Kent| ON N7M2V2,Chatham-Kent,Chatham-Kent| Chatham-Kent,Japanese| Sushi,Dollar($),No,No,No,No,2,176,25,3.7
17558684,Berry Patch Restaurant,216,Clatskanie,49289 Us-30| Westport| OR 97016,Clatskanie,Clatskanie| Clatskanie,American| Breakfast| Desserts,Dollar($),No,No,No,No,1,96,10,4.3
18366580,Sakura Sushi & Grill,216,Cochrane,130 Quarry Street| Unit 20| Cochrane| AB T4C 0W5,Cochrane,Cochrane| Cochrane,Asian| Japanese,Dollar($),No,No,No,No,2,6,25,3.1
17330755,Uptown Vietnam cuisine,216,Columbus,1250 Broadway| Columbus| GA 31901,Columbus,Columbus| Columbus,Asian| Vietnamese,Dollar($),No,No,No,No,1,33,10,3.3
17330611,Cafe Le Rue @ The Landings,216,Columbus,2523 Airport Thruway| Columbus| GA 31904,Columbus,Columbus| Columbus,American| Seafood| Cajun,Dollar($),No,No,No,No,2,489,25,4.6
17330609,Mark's City Grille,216,Columbus,7160 moon road| Columbus| GA 31909,Columbus,Columbus| Columbus,American,Dollar($),No,No,No,No,2,345,25,4.5
17330024,B Merrell's,216,Columbus,7600 Veterans Pkwy| Columbus| GA 31909,Columbus,Columbus| Columbus,Burger| Bar Food| Southern,Dollar($),No,No,No,No,2,149,25,3.8
17330074,Cannon Brewpub,216,Columbus,1041 Broadway| Columbus| GA 31901,Columbus,Columbus| Columbus,Pizza| Bar Food,Dollar($),No,No,No,No,2,330,25,3.9
17330185,Fuji Japanese Steak House,216,Columbus,6499 Veterans Pkwy| Columbus| GA 31909,Columbus,Columbus| Columbus,Japanese| Steak,Dollar($),No,No,No,No,3,247,40,3.9
17330397,Ruth Ann's Family Restaurant,216,Columbus,941 Veterans Parkway| Columbus| GA 31901,Columbus,Columbus| Columbus,Breakfast| Diner| Southern,Dollar($),No,No,No,No,1,123,10,3.7
17330735,Samurai Japanese Cuisine & Sushi Bar,216,Columbus,1009 Broadway| Columbus| GA 31901,Columbus,Columbus| Columbus,Japanese| Steak| Sushi,Dollar($),No,No,No,No,3,109,40,3.6
17330676,Wasabi Sushi and Thai,216,Columbus,1639 Bradley Park Dr| Columbus| GA 31904,Columbus,Columbus| Columbus,Japanese| Sushi| Thai,Dollar($),No,No,No,No,3,134,40,3.7
17330048,Buckhead Bar and Grill,216,Columbus,5010 Armour Rd| Columbus| GA 31904,Columbus,Columbus| Columbus,Seafood| Steak| Vegetarian,Dollar($),No,No,No,No,3,722,40,4.2
17330604,Burt's Butcher Shoppe and Eatery,216,Columbus,2932 Warm Springs Rd| Columbus| GA 31909,Columbus,Columbus| Columbus,Steak,Dollar($),No,No,No,No,2,213,25,4.3
17330087,Chef Lee's Peking Restaurant,216,Columbus,6100 Bradley Park Dr| Columbus| GA 31904,Columbus,Columbus| Columbus,Chinese,Dollar($),No,No,No,No,2,335,25,4
17330137,Country's Barbecue,216,Columbus,3137 Mercury Dr| Columbus| GA 31906,Columbus,Columbus| Columbus,BBQ| Southern,Dollar($),No,No,No,No,2,353,25,4
17330155,Deorio's,216,Columbus,3201 Macon Rd Ste 167| Columbus| GA 31906,Columbus,Columbus| Columbus,Italian| Pizza,Dollar($),No,No,No,No,1,170,0,4
17330309,Mellow Mushroom,216,Columbus,6100 Veterans Pkwy| Columbus| GA 31909,Columbus,Columbus| Columbus,Pizza,Dollar($),No,No,No,No,2,192,25,4.1
17330311,Meritage,216,Columbus,1039 1st Ave| Columbus| GA 31901,Columbus,Columbus| Columbus,American| Tapas,Dollar($),No,No,No,No,3,302,40,4.1
17330615,Mongo The Mongolian Fire Pit,216,Columbus,7830 - E Veterans Pkwy| Columbus| GA 31909,Columbus,Columbus| Columbus,Asian| Chinese,Dollar($),No,No,No,No,1,355,10,4.2
17330638,The Black Cow,216,Columbus,115 A 12th St| Columbus| GA 31901,Columbus,Columbus| Columbus,American,Dollar($),No,No,No,No,2,287,25,4.3
17330628,Wood Stone,216,Columbus,5739 Whitesville Rd| Columbus| GA 31904,Columbus,Columbus| Columbus,Italian| Mediterranean| Pizza,Dollar($),No,No,No,No,3,264,40,4
17330546,Hunter's Pub,216,Columbus,11269 GA Hwy 219| Hamilton| GA 31811,Hamilton,Hamilton| Columbus,American| Seafood| Steak,Dollar($),No,No,No,No,3,235,40,4.4
16643459,Consort Restaurant,37,Consort,4931 50th Street| Consort| AB T0C 1B0,Consort,Consort| Consort,Chinese| Canadian,Dollar($),No,No,No,No,2,6,25,3
17334434,Thatcher's Barbeque and Grill,216,Dalton,1214 N Wall St| Calhoun| GA 30701,Calhoun,Calhoun| Dalton,American| BBQ| Southern,Dollar($),No,No,No,No,2,38,25,3.7
17334348,Christian and Jake's Bistro,216,Dalton,555 Georgia Hwy 53| Calhoun| GA 30701,Calhoun,Calhoun| Dalton,Desserts| Sandwich,Dollar($),No,No,No,No,1,122,10,4.4
17334213,Dub's High on the Hog,216,Dalton,349 S Wall St| Calhoun| GA 30701,Calhoun,Calhoun| Dalton,BBQ,Dollar($),No,No,No,No,2,207,25,4.4
17334355,Sierra's Mexican Restaurant,216,Dalton,500 S. 3rd Avenue| Chatsworth| GA 30705,Chatsworth,Chatsworth| Dalton,Mexican| Tex-Mex,Dollar($),No,No,No,No,1,66,10,3.9
17334212,Oakwood Cafe,216,Dalton,201 West Cuyler Street| Dalton| GA 30720,Dalton,Dalton| Dalton,BBQ| Breakfast| Southern,Dollar($),No,No,No,No,1,249,10,4.9
17333797,Chili's Grill & Bar,216,Dalton,881 College Dr| Dalton| GA 30720,Dalton,Dalton| Dalton,American,Dollar($),No,No,No,No,2,63,25,3.8
17334217,Fuji Japanese Steakhouse,216,Dalton,1321 W Walnut Ave| Dalton| GA 30720,Dalton,Dalton| Dalton,Japanese| Sushi,Dollar($),No,No,No,No,3,145,40,3.8
17334273,Las Palmas,216,Dalton,1331 W Walnut Ave| Dalton| GA 30720,Dalton,Dalton| Dalton,Mexican,Dollar($),No,No,No,No,1,83,10,3.8
17334254,Tony's Italian Restaurant & Pizza,216,Dalton,933 Market St| Dalton| GA 30720,Dalton,Dalton| Dalton,Italian,Dollar($),No,No,No,No,2,116,25,3.7
17333836,Filling Station,216,Dalton,316 N Hamilton St| Dalton| GA 30720,Dalton,Dalton| Dalton,American| Burger,Dollar($),No,No,No,No,1,122,10,4.1
17334197,Five Guys Burgers and Fries,216,Dalton,1303 W. Walnut Ave.| Dalton| GA 30720,Dalton,Dalton| Dalton,Fast Food,Dollar($),No,No,No,No,1,142,10,4.1
17333882,Los Pablos,216,Dalton,1513 W Walnut Ave Ste 6| Dalton| GA 30720,Dalton,Dalton| Dalton,Mexican,Dollar($),No,No,No,No,1,114,10,4.1
17334211,Kobe Hibachi & Sushi,216,Dalton,2603 Battlefield Pkwy| Fort Oglethorpe| GA 30742,Fort Oglethorpe,Fort Oglethorpe| Dalton,American| Japanese| Sushi,Dollar($),No,No,No,No,2,214,25,4.6
17334390,Soho Hibachi,216,Dalton,1014 Battlefield Parkway| Fort Oglethorpe| GA 30742,Fort Oglethorpe,Fort Oglethorpe| Dalton,Japanese,Dollar($),No,No,No,No,1,116,10,4.3
17334034,Thai Garden,216,Dalton,685 Battlefield Pkwy| Fort Oglethorpe| GA 30742,Fort Oglethorpe,Fort Oglethorpe| Dalton,Thai,Dollar($),No,No,No,No,2,111,25,4.2
17334414,Southern Bliss Bakery,216,Dalton,300 W Patton St.| Lafayette| GA 30728,LaFayette,LaFayette| Dalton,Desserts| Sandwich,Dollar($),No,No,No,No,1,25,10,3.7
17334082,Bailey's Bar-B-Que,216,Dalton,5540 Highway 41| Ringgold| GA 30736,Ringgold,Ringgold| Dalton,BBQ,Dollar($),No,No,No,No,1,128,10,4.1
17334364,Farm To Fork,216,Dalton,118 Remco Shops Lane| Ringgold| GA 30736,Ringgold,Ringgold| Dalton,American| Diner| Southern,Dollar($),No,No,No,No,1,244,10,4.3
17334398,Home Plate Grill,216,Dalton,7807 Nashville St| Ringgold| GA 30736,Ringgold,Ringgold| Dalton,American| BBQ| Southern,Dollar($),No,No,No,No,1,112,10,4.2
17334219,Pie Slingers Pizzeria,216,Dalton,56A Fieldstone Village Drive| Rock Spring| GA 30739,Rock Spring,Rock Spring| Dalton,Italian| Pizza,Dollar($),No,No,No,No,1,144,10,4.1
17335173,Olive Tree Cafe,216,Davenport,2513 53rd Avenue| Bettendorf| IA 52722,Bettendorf,Bettendorf| Davenport,Indian| Mediterranean| Middle Eastern,Dollar($),No,No,No,No,2,166,25,4.6
17335195,"Red Ginger Sushi, Grill & Bar",216,Davenport,793 Middle Rd| Bettendorf| IA 52722,Bettendorf,Bettendorf| Davenport,Sushi| Teriyaki,Dollar($),No,No,No,No,3,208,40,4.5
17335225,Crust Stone Oven Pizza,216,Davenport,2561 E 53rd Ave| Bettendorf| IA 52722,Bettendorf,Bettendorf| Davenport,Burger| Pizza,Dollar($),No,No,No,No,2,136,25,3.9
17335219,Jimmy's Pancake House,216,Davenport,2521 - 18th St.| Bettendorf| IA 52722,Bettendorf,Bettendorf| Davenport,American| Breakfast| Greek,Dollar($),No,No,No,No,1,85,10,4
17334965,Trattoria Tiramisu,216,Davenport,1804 State St| Bettendorf| IA 52722,Bettendorf,Bettendorf| Davenport,Italian,Dollar($),No,No,No,No,2,117,25,4.1
17335189,Prairie Grille at SteepleGate Inn,216,Davenport,100 W 76th St| Davenport| IA 52806,Davenport,Davenport| Davenport,American| Breakfast,Dollar($),No,No,No,No,2,53,25,3.4
17335156,Tantra Asian Bistro,216,Davenport,589 East 53rd St| Davenport| IA 52807,Davenport,Davenport| Davenport,Asian,Dollar($),No,No,No,No,2,474,25,4.9
17334717,Chick-fil-A,216,Davenport,320 W Kimberly Rd| Davenport| IA 52806,Davenport,Davenport| Davenport,Fast Food,Dollar($),No,No,No,No,1,125,10,3.9
17334752,Duck City Bistro,216,Davenport,115 E 3rd St| Davenport| IA 52801,Davenport,Davenport| Davenport,American| French,Dollar($),No,No,No,No,4,201,70,3.7
18453427,Frick's Tap,216,Davenport,1402 W 3rd Street| IA 52802,Davenport,Davenport| Davenport,American| Bar Food| BBQ,Dollar($),No,No,No,No,2,2,25,1
17793744,Los Agaves,216,Davenport,4882 Utica Ridge Rd| Davenport| IA 52807,Davenport,Davenport| Davenport,Mexican,Dollar($),No,No,No,No,2,3,25,1
17334679,Azteca,216,Davenport,4811 N Brady St Ste 3| Davenport| IA 52806,Davenport,Davenport| Davenport,Mexican,Dollar($),No,No,No,No,1,167,0,4.3
17334718,China Cafe,216,Davenport,3018 E 53rd St| Davenport| IA 52807,Davenport,Davenport| Davenport,Chinese,Dollar($),No,No,No,No,2,112,25,4
17334763,Exotic Thai Restaurant,216,Davenport,2303 E 53rd St| Davenport| IA 52807,Davenport,Davenport| Davenport,Thai,Dollar($),No,No,No,No,2,256,25,4.1
17335158,Front Street Brewery,216,Davenport,208 E River Dr| Davenport| IA 52801,Davenport,Davenport| Davenport,American,Dollar($),No,No,No,No,1,123,10,4.3
17334782,Granite City Food & Brewery,216,Davenport,5270 Utica Ridge Rd| Davenport| IA 52807,Davenport,Davenport| Davenport,American,Dollar($),No,No,No,No,2,199,25,4
17334846,Los Agaves,216,Davenport,3852 N Brady St| Davenport| IA 52806,Davenport,Davenport| Davenport,Mexican,Dollar($),No,No,No,No,2,157,25,4.1
17334853,Machine Shed Restaurant,216,Davenport,7250 Northwest Blvd| Davenport| IA 52806,Davenport,Davenport| Davenport,American,Dollar($),No,No,No,No,2,100,25,4.1
17335168,Osaka,216,Davenport,4901 Utica Ridge Rd| Davenport| IA 52807,Davenport,Davenport| Davenport,Japanese| Sushi,Dollar($),No,No,No,No,3,141,40,4.2
17334958,Texas Roadhouse,216,Davenport,4005 E 53rd Street| Davenport| IA 52807,Davenport,Davenport| Davenport,American| BBQ| Steak,Dollar($),No,No,No,No,2,197,25,4.2
17258496,Hickory Park,216,Des Moines,1404 S Duff Ave| Ames| IA 50010,Ames,Ames| Des Moines,BBQ| Burger| Desserts,Dollar($),No,No,No,No,2,1025,25,4.5
17259395,The Cafe,216,Des Moines,2616 Northridge Pkwy| Ames| IA 50010,Ames,Ames| Des Moines,American| Coffee and Tea,Dollar($),No,No,No,No,2,570,25,4.9
17258350,Flying Mango,216,Des Moines,4345 Hickman Rd| Des Moines| IA 50310,Beaverdale,Beaverdale| Des Moines,BBQ| Caribbean| Cajun,Dollar($),No,No,No,No,3,674,40,4.5
17258136,Cool Basil,216,Des Moines,8801 University Ave| Clive| IA 50325,Clive,Clive| Des Moines,Asian| Sushi| Thai,Dollar($),No,No,No,No,2,496,25,4.1
17258522,HuHot Mongolian Grill,216,Des Moines,4100 University Avenue| West Des Moines| IA 50266,Clive,Clive| Des Moines,Asian| Chinese,Dollar($),No,No,No,No,2,411,25,4
17259958,Malo,216,Des Moines,900 Mulberry Street| Des Moines| IA 50309,Downtown,Downtown| Des Moines,Latin American| Mexican,Dollar($),No,No,No,No,2,113,25,3.2
